    0	  101		3		0.531800
    0	  108		3		0.395200
    0	  113		3		0.487800
    0	  119		3		0.234400
    0	  121		3		0.270600
    0	  127		3		0.338400
    0	  138		3		0.264200
    0	  143		3		0.525200
    0	  154		3		0.253400
    0	  155		3		0.543800
    0	  164		3		0.299600
    0	  165		3		0.465000
    0	  169		3		0.378800
    0	  186		3		0.077000
    0	  193		3		0.003000
    0	  239		3		0.161200
    0	  245		3		0.164200
    0	  280		3		0.085200
    0	  281		3		0.061200
    0	  290		3		0.153800
    0	  378		3		0.170400
    0	  382		3		0.032600
    0	  415		3		0.070200
    0	  420		3		0.110800
    0	  645		3		0.064600
    0	  662		3		0.117800
    0	  824		3		0.182000
    0	  864		3		0.129800
    0	  870		3		0.069800
    0	  882		3		0.065600
    0	  936		3		0.056600
    0	 1068		3		0.013400
    0	 1354		3		0.071400
    0	 1355		3		0.099600
    0	 1486		3		0.089400
    0	 1606		3		0.049600
    0	 1668		3		0.099200
    0	 1713		3		0.021600
    0	 1797		3		0.186000
    0	 1814		3		0.143200
    0	 1849		3		0.100200
    0	 1889		3		0.056800
    0	 1891		3		0.132400
    0	 1893		3		0.095400
    0	 1947		3		0.114000
    0	 1953		3		0.088000
    0	 1964		3		0.077800
    0	 1971		3		0.044600
    0	 1976		3		0.228400
    0	 1987		3		0.030800
    0	 1993		3		0.046600
    0	 2015		3		0.202000
    0	 2039		3		0.114200
    0	 2092		3		0.085000
    0	 2093		3		0.073600
    0	 2094		3		0.026600
    0	 2095		3		0.037400
    0	 2096		3		0.013000
    0	 2097		3		0.021000
    0	 2098		3		0.080200
    0	 2099		3		0.003200
    0	 2100		3		0.102000
    0	 2101		3		0.090000
    0	 2102		3		0.098000
    0	 2103		3		0.042200
    0	 2104		3		0.094000
    0	 2105		3		0.114400
    0	 2106		3		0.075800
    0	 2107		3		0.072000
    0	 2108		3		0.004200
    0	 2109		3		0.002200
    0	 2110		3		0.005800
    0	 2112		3		0.003200
    0	 2113		3		0.022000
    0	 2114		3		0.110200
    0	 2115		3		0.054800
    0	 2116		3		0.079800
    0	 2117		3		0.082200
    0	 2118		3		0.100400
    0	   73		3		0.186400
    0	   77		3		0.470600
    0	   84		3		0.134800
    0	   92		3		0.441000
    0	   94		3		0.314600
    0	   96		3		0.396200
    0	   97		3		0.213400
    0	   98		3		0.482400
    0	   99		3		0.181400
    0	  100		3		0.112200
    0	  103		3		0.117200
    0	  104		3		0.446400
    0	  105		3		0.496800
    0	  110		3		0.482200
    0	  111		3		0.168200
    0	  116		3		0.424000
    0	  117		3		0.458400
    0	  120		3		0.411200
    0	  122		3		0.192200
    0	  123		3		0.396600
    0	  124		3		0.403600
    0	  125		3		0.254600
    0	  126		3		0.245800
    0	  129		3		0.123600
    0	  130		3		0.148200
    0	  131		3		0.136600
    0	  132		3		0.101400
    0	  134		3		0.249400
    0	  135		3		0.361000
    0	  137		3		0.023000
    0	  139		3		0.044200
    0	  141		3		0.446400
    0	  142		3		0.437800
    0	  146		3		0.100800
    0	  147		3		0.370600
    0	  148		3		0.290200
    0	  149		3		0.411400
    0	  150		3		0.153000
    0	  152		3		0.330800
    0	  153		3		0.053800
    0	  156		3		0.177400
    0	  157		3		0.262200
    0	  158		3		0.103600
    0	  159		3		0.396000
    0	  160		3		0.479400
    0	  161		3		0.115000
    0	  162		3		0.209400
    0	  163		3		0.475400
    0	  166		3		0.153800
    0	  167		3		0.222000
    0	  168		3		0.487000
    0	  170		3		0.379000
    0	  172		3		0.256200
    0	  904		3		0.025800
    0	 2047		3		0.241800
    0	 7949		3		0.212000
    0	10236		3		0.004800
    0	10238		3		0.207400
    0	10239		3		0.109400
    0	12130		3		0.124600
    0	13954		3		0.006200
    0	  174		3		0.103200
    0	  175		3		0.033000
    0	  180		3		0.049400
    0	  185		3		0.085800
    0	  192		3		0.061200
    0	  194		3		0.067600
    0	  200		3		0.036000
    0	  205		3		0.085600
    0	  206		3		0.106000
    0	  215		3		0.001400
    0	  224		3		0.043400
    0	  228		3		0.099200
    0	  240		3		0.100200
    0	  269		3		0.085000
    0	  271		3		0.002600
    0	  287		3		0.015000
    0	  288		3		0.009200
    0	  293		3		0.067800
    0	  295		3		0.063000
    0	  305		3		0.089200
    0	  326		3		0.030000
    0	  333		3		0.027400
    0	  339		3		0.100200
    0	  344		3		0.009600
    0	  360		3		0.029400
    0	  363		3		0.059800
    0	  377		3		0.013000
    0	  385		3		0.094000
    0	  388		3		0.112400
    0	  423		3		0.092000
    0	  441		3		0.071800
    0	  448		3		0.022600
    0	  449		3		0.019600
    0	  455		3		0.060200
    0	  461		3		0.035400
    0	  462		3		0.007200
    0	  465		3		0.035000
    0	  468		3		0.052400
    0	  481		3		0.112200
    0	  528		3		0.037200
    0	  614		3		0.061600
    0	  686		3		0.033200
    0	  762		3		0.007600
    0	  789		3		0.086600
    0	  866		3		0.093200
    0	  871		3		0.098200
    0	  881		3		0.022200
    0	  898		3		0.089200
    0	  899		3		0.058800
    0	  900		3		0.056000
    0	  901		3		0.036800
    0	  925		3		0.068600
    0	  928		3		0.049000
    0	  937		3		0.047400
    0	  938		3		0.102600
    0	  948		3		0.006000
    0	  951		3		0.044600
    0	 1023		3		0.016800
    0	 1024		3		0.055400
    0	 1077		3		0.083200
    0	 1117		3		0.055800
    0	 1180		3		0.105800
    0	 1202		3		0.033200
    0	 1259		3		0.014800
    0	 1298		3		0.032600
    0	 1340		3		0.105400
    0	 1341		3		0.005200
    0	 1377		3		0.042400
    0	 1392		3		0.038000
    0	 1393		3		0.036400
    0	 1459		3		0.032200
    0	 1466		3		0.091600
    0	 1471		3		0.082200
    0	 1535		3		0.067000
    0	 1538		3		0.065200
    0	 1555		3		0.040400
    0	 1566		3		0.050600
    0	 1710		3		0.093200
    0	 1767		3		0.014000
    0	 1784		3		0.099600
    0	 1801		3		0.026000
    0	 1842		3		0.060000
    0	 1888		3		0.049400
    0	 1894		3		0.017400
    0	 1897		3		0.035800
    0	 1903		3		0.013400
    0	 1908		3		0.019400
    0	 1910		3		0.063600
    0	 1916		3		0.085400
    0	 1925		3		0.073400
    0	 1936		3		0.018400
    0	 1940		3		0.051200
    0	 1941		3		0.074000
    0	 1942		3		0.092200
    0	 1943		3		0.028400
    0	 1944		3		0.104400
    0	 1945		3		0.105200
    0	 1946		3		0.047600
    0	 1948		3		0.073600
    0	 1949		3		0.102200
    0	 1950		3		0.080000
    0	 1951		3		0.098000
    0	 1952		3		0.021000
    0	 1954		3		0.091800
    0	 1955		3		0.094200
    0	 1956		3		0.003200
    0	 1957		3		0.004000
    0	 1958		3		0.021800
    0	 1959		3		0.070400
    0	 1960		3		0.023800
    0	 1961		3		0.039800
    0	 1962		3		0.044600
    0	 1963		3		0.039800
    0	 1965		3		0.047800
    0	 1966		3		0.006000
    0	 1967		3		0.018800
    0	 1968		3		0.063000
    0	 1969		3		0.020400
    0	 1972		3		0.105600
    0	 1973		3		0.089000
    0	 1974		3		0.081200
    0	 1975		3		0.055800
    0	 1977		3		0.028600
    0	 1978		3		0.101400
    0	 1979		3		0.055000
    0	 1980		3		0.110400
    0	 1981		3		0.034000
    0	 1982		3		0.009600
    0	 1983		3		0.056600
    0	 1984		3		0.081600
    0	 1985		3		0.015800
    0	 1986		3		0.088600
    0	 1988		3		0.083200
    0	 1989		3		0.046200
    0	 1990		3		0.014200
    0	 1991		3		0.024400
    0	 1992		3		0.098400
    0	 1994		3		0.031000
    0	 1995		3		0.016000
    0	 1996		3		0.084200
    0	 1997		3		0.095200
    0	 1998		3		0.081400
    0	 1999		3		0.011200
    0	 2000		3		0.069600
    0	 2001		3		0.051200
    0	 2002		3		0.077400
    0	 2003		3		0.059800
    0	 2004		3		0.043000
    0	 2005		3		0.040600
    0	 2006		3		0.059000
    0	 2007		3		0.013600
    0	 2008		3		0.031800
    0	 2009		3		0.040000
    0	 2010		3		0.103200
    0	 2011		3		0.101600
    0	 2012		3		0.043400
    0	 2013		3		0.089000
    0	 2014		3		0.028600
    0	 2016		3		0.104200
    0	 2017		3		0.029600
    0	 2018		3		0.026400
    0	 2019		3		0.007800
    0	 2020		3		0.023400
    0	 2021		3		0.006200
    0	 2022		3		0.030600
    0	 2023		3		0.050200
    0	 2024		3		0.048000
    0	 2025		3		0.044400
    0	 2026		3		0.040600
    0	 2027		3		0.029400
    0	 2028		3		0.078600
    0	 2029		3		0.025000
    0	 2030		3		0.003000
    0	 2031		3		0.048600
    0	 2032		3		0.094800
    0	 2033		3		0.087600
    0	 2034		3		0.084200
    0	 2035		3		0.076400
    0	 2036		3		0.063600
    0	 2037		3		0.109600
    0	 2038		3		0.021400
    0	 2040		3		0.083000
    0	 2041		3		0.019000
    0	 2042		3		0.027800
    0	 2043		3		0.078600
    0	 2044		3		0.015400
    0	 2045		3		0.063600
    0	 2046		3		0.022000
    0	 2048		3		0.076800
    0	 9508		3		0.006200
    0	 5021		3		0.004800
    0	10369		3		0.055000
    0	10601		3		0.159400

    0	13552		4		0.740600
    0	 1781		4		0.721800
    0	 1423		4		0.721400
    0	 2938		4		0.702400
    0	 3081		4		0.700400
    0	 8284		4		0.693000
    0	 5988		4		0.692400
    0	 6565		4		0.682000
    0	 5705		4		0.681600
    0	 2987		4		0.680600
    0	13665		4		0.675800
    0	  472		4		0.673600
    0	 8169		4		0.669600
    0	  375		4		0.664800
    0	  187		4		0.660600
    0	 2560		4		0.660200
    0	 4371		4		0.657600
    0	 9157		4		0.654600
    0	 2367		4		0.651600
    0	 4140		4		0.651400
    0	 4461		4		0.648800
    0	  791		4		0.648000
    0	 4042		4		0.646800
    0	 8606		4		0.646400
    0	 2326		4		0.646200
    0	 8962		4		0.643600
    0	 7469		4		0.642400
    0	10305		4		0.641800
    0	  318		4		0.641600
    0	 3010		4		0.641400
    0	10330		4		0.641400
    0	10757		4		0.638800
    0	 1302		4		0.637200
    0	 2294		4		0.637000
    0	  890		4		0.636200
    0	 1375		4		0.636000
    0	 8896		4		0.634800
    0	 6063		4		0.633000
    0	11670		4		0.629000
    0	 1632		4		0.627600
    0	 2264		4		0.627400
    0	 7635		4		0.626600
    0	 5729		4		0.626200
    0	 7527		4		0.624600
    0	 1703		4		0.622800
    0	 2790		4		0.622200
    0	 2502		4		0.620400
    0	 1890		4		0.620200
    0	 1667		4		0.619400
    0	 2497		4		0.618600
    0	 6867		4		0.617800
    0	 2931		4		0.617400
    0	 3994		4		0.615600
    0	 1873		4		0.615200
    0	 4585		4		0.615000
    0	  769		4		0.614600
    0	 5996		4		0.613400
    0	 1924		4		0.613200
    0	 9363		4		0.613000
    0	 5186		4		0.612600
    0	 1414		4		0.612600
    0	 1403		4		0.612600
    0	14709		4		0.612600
    0	19072		4		0.612000
    0	 1101		4		0.611400
    0	 2900		4		0.610800
    0	 2184		4		0.610400
    0	 5701		4		0.610400
    0	 2864		4		0.610400
    0	 8935		4		0.610200
    0	  807		4		0.610000
    0	  550		4		0.609800
    0	 4622		4		0.609800
    0	  459		4		0.609800
    0	 1105		4		0.609600
    0	 8224		4		0.609600
    0	 1339		4		0.609400
    0	 3215		4		0.609200
    0	 6874		4		0.609200
    0	 2712		4		0.609000
    0	 4700		4		0.608800
    0	  276		4		0.608400
    0	 8580		4		0.608200
    0	 5700		4		0.608000
    0	 6714		4		0.608000
    0	 9147		4		0.608000
    0	 6768		4		0.607800
    0	 4065		4		0.607200
    0	 1939		4		0.606400
    0	 4244		4		0.606000
    0	  764		4		0.605400
    0	  917		4		0.605200
    0	14381		4		0.604800
    0	 4494		4		0.604000
    0	 4651		4		0.603800
    0	 1213		4		0.603400
    0	 9148		4		0.603400
    0	 8706		4		0.603000
    0	 7387		4		0.602600
    0	 7089		4		0.602400
    0	 1504		4		0.602200
    0	 8285		4		0.602000
    0	  657		4		0.602000
    0	  493		4		0.601800
    0	 1524		4		0.601800
    0	 2775		4		0.601600
    0	 5144		4		0.600800
    0	 6658		4		0.600200
    0	 3669		4		0.600000
    0	 4139		4		0.600000
    0	 9815		4		0.599400
    0	 5833		4		0.599200
    0	 4294		4		0.599000
    0	18887		4		0.599000
    0	  374		4		0.597800
    0	 9175		4		0.597800
    0	 2443		4		0.597800
    0	12469		4		0.597400
    0	 4109		4		0.597400
    0	 2148		4		0.597200
    0	  869		4		0.596800
    0	 1691		4		0.596600
    0	 1413		4		0.596200
    0	 2477		4		0.595400
    0	 4028		4		0.595400
    0	13496		4		0.595400
    0	  905		4		0.595200
    0	 1933		4		0.595200
    0	 1899		4		0.595000
    0	 4864		4		0.594800
    0	 2296		4		0.594400
    0	 4480		4		0.594200
    0	  311		4		0.594000
    0	  780		4		0.594000
    0	 1520		4		0.594000
    0	 1368		4		0.593600
    0	 8987		4		0.593400
    0	 2591		4		0.593000
    0	12762		4		0.593000
    0	 7095		4		0.592800
    0	 1210		4		0.592200
    0	 2915		4		0.591800
    0	  862		4		0.591400
    0	 4435		4		0.591400
    0	 8882		4		0.591000
    0	 8294		4		0.590600
    0	  744		4		0.590600
    0	 2436		4		0.590200
    0	  272		4		0.590000
    0	 4084		4		0.589200
    0	 1853		4		0.589200
    0	 1352		4		0.589200
    0	 4688		4		0.589000
    0	 3065		4		0.588800
    0	 9105		4		0.588600
    0	 1885		4		0.587800
    0	 3497		4		0.587600
    0	 2408		4		0.587600
    0	 7368		4		0.587400
    0	 9598		4		0.587400
    0	 1168		4		0.586800
    0	 9086		4		0.586800
    0	 1526		4		0.586400
    0	 2922		4		0.586400
    0	 3999		4		0.586400
    0	10797		4		0.586400
    0	 1760		4		0.586000
    0	 6609		4		0.585800
    0	 4490		4		0.585600
    0	 2750		4		0.585400
    0	 9561		4		0.585400
    0	 4616		4		0.585400
    0	 3049		4		0.585400
    0	 6877		4		0.585400
    0	 2730		4		0.585000
    0	 8846		4		0.584800
    0	  522		4		0.584600
    0	 5747		4		0.584600
    0	 4504		4		0.584200
    0	 4681		4		0.584000
    0	 2323		4		0.583400
    0	  562		4		0.583000
    0	  221		4		0.583000
    0	 2498		4		0.582800
    0	 9563		4		0.582800
    0	 2924		4		0.582600
    0	15887		4		0.582000
    0	 1656		4		0.581800
    0	 5920		4		0.581600
    0	  958		4		0.581400
    0	 1882		4		0.581400
    0	 8579		4		0.581000
    0	 8997		4		0.580600
    0	  529		4		0.580400
    0	  540		4		0.579800
    0	10709		4		0.579600
    0	  931		4		0.579600
    0	 2552		4		0.579400
    0	  877		4		0.579200
    0	 6445		4		0.579200
    0	 8265		4		0.579000
    0	 4809		4		0.578800
    0	 1461		4		0.578600
    0	 1788		4		0.578400
    0	  639		4		0.578400
    0	 1455		4		0.578400
    0	 9008		4		0.578400
    0	  615		4		0.578200
    0	 2980		4		0.577800
    0	 1678		4		0.577200
    0	11952		4		0.577200
    0	 1574		4		0.576800
    0	11666		4		0.576800
    0	 3981		4		0.576600
    0	  249		4		0.576400
    0	 1178		4		0.576000
    0	 6865		4		0.575800
    0	 3742		4		0.575600
    0	 2747		4		0.575600
    0	 4608		4		0.575400
    0	 6140		4		0.575200
    0	 3312		4		0.574800
    0	 5960		4		0.574400
    0	 3846		4		0.574400
    0	  198		4		0.574200
    0	  684		4		0.573800
    0	 1465		4		0.573800
    0	 2929		4		0.573800
    0	 5830		4		0.573800
    0	 8227		4		0.573600
    0	18897		4		0.573600
    0	 1171		4		0.573200
    0	 1239		4		0.573000
    0	 1110		4		0.572600
    0	 2286		4		0.572600
    0	  563		4		0.572400
    0	  313		4		0.572400
    0	 1687		4		0.572000
    0	 2350		4		0.571400
    0	19826		4		0.571400
    0	  230		4		0.571200
    0	  523		4		0.571000
    0	  853		4		0.571000
    0	 7264		4		0.571000
    0	 1615		4		0.570200
    0	  544		4		0.570200
    0	 1357		4		0.570000
    0	 4654		4		0.569800
    0	 3016		4		0.569800
    0	 2328		4		0.569600
    0	 6097		4		0.569600
    0	 1051		4		0.569600
    0	 9144		4		0.569400
    0	 1474		4		0.569400
    0	 1241		4		0.569200
    0	 4056		4		0.569000
    0	 8934		4		0.569000
    0	  471		4		0.568800
    0	  349		4		0.568600
    0	 1397		4		0.568000
    0	11136		4		0.567800
    0	 5698		4		0.567600
    0	 3208		4		0.567600
    0	 9607		4		0.567600
    0	 5948		4		0.567400
    0	 7203		4		0.567400
    0	  564		4		0.567200
    0	 7226		4		0.567200
    0	  384		4		0.566400
    0	 7954		4		0.566200
    0	 1116		4		0.566000
    0	 6080		4		0.566000
    0	 3216		4		0.566000
    0	  427		4		0.565800
    0	 4938		4		0.565800
    0	 1546		4		0.565600
    0	 1070		4		0.565600
    0	 1443		4		0.565000
    0	 9886		4		0.565000
    0	  628		4		0.564800
    0	  633		4		0.564800
    0	 5187		4		0.564600
    0	 7909		4		0.564400
    0	10987		4		0.564200
    0	  586		4		0.563800
    0	 1385		4		0.563600
    0	  612		4		0.563400
    0	  440		4		0.563400
    0	 2526		4		0.563400
    0	 8730		4		0.563200
    0	18872		4		0.563200
    0	 1513		4		0.563000
    0	11176		4		0.563000
    0	 2056		4		0.563000
    0	12844		4		0.563000
    0	18800		4		0.562800
    0	 1637		4		0.562600
    0	 5517		4		0.562200
    0	  315		4		0.562000
    0	 1093		4		0.562000
    0	 1395		4		0.561800
    0	 3129		4		0.561800
    0	 2437		4		0.561400
    0	18847		4		0.561200
    0	  923		4		0.560800
    0	  251		4		0.560400
    0	 1476		4		0.560200
    0	 8161		4		0.560200
    0	  783		4		0.560000
    0	 4174		4		0.559800
    0	 2841		4		0.559800
    0	 1384		4		0.559400
    0	 1883		4		0.559200
    0	 1919		4		0.559000
    0	 1170		4		0.558800
    0	 2473		4		0.558800
    0	  217		4		0.558400
    0	 8107		4		0.558400
    0	 5279		4		0.558400
    0	 6834		4		0.558200
    0	10748		4		0.558200
    0	 1772		4		0.558200
    0	12928		4		0.558200
    0	 1381		4		0.558000
    0	  227		4		0.558000
    0	 5451		4		0.557800
    0	18805		4		0.557800
    0	 2479		4		0.557800
    0	 3604		4		0.557600
    0	  726		4		0.557400
    0	  538		4		0.557000
    0	28761		4		0.557000
    0	 4075		4		0.556800
    0	 9158		4		0.556800
    0	  784		4		0.556600
    0	 7506		4		0.556200
    0	 1763		4		0.556200
    0	 6119		4		0.556200
    0	 9481		4		0.556000
    0	  226		4		0.555800
    0	10715		4		0.555800
    0	 6645		4		0.555800
    0	  581		4		0.555800
    0	  909		4		0.555600
    0	  513		4		0.555600
    0	 1317		4		0.555400
    0	 2478		4		0.554800
    0	  577		4		0.554800
    0	12694		4		0.554800
    0	  715		4		0.554600
    0	  782		4		0.554600
    0	 6220		4		0.554600
    0	 3082		4		0.554400
    0	18866		4		0.554400
    0	 1902		4		0.554200
    0	  430		4		0.554000
    0	 6296		4		0.554000
    0	 4228		4		0.553800
    0	 1048		4		0.553800
    0	  599		4		0.553600
    0	 2435		4		0.553400
    0	 1554		4		0.553400
    0	 1162		4		0.552800
    0	 1613		4		0.552600
    0	 3448		4		0.552600
    0	  520		4		0.552400
    0	 1709		4		0.552000
    0	 2276		4		0.551800
    0	  595		4		0.551800
